timestamp,port_label,device_num_on_tray,board_type,chassis_slot_index,tray_index,topology_id,chassis_id,link_partner_description,link_partner_node_guid,link_partner_port_num,Node_GUID,Port_Number,port_guid,Device_ID,Phy_Manager_State,phy_state,logical_state,Link_speed_active,Link_width_active,Active_FEC,cable_vendor,down_blame,local_reason_opcode,node_description,lid,Total_Raw_BER,Effective_BER,Symbol_BER,raw_ber_lane0,raw_ber_lane1,Raw_Errors_Lane_0,Raw_Errors_Lane_1,Raw_Errors_Lane_2,Raw_Errors_Lane_3,Effective_Errors,Symbol_Errors,PortLocalPhysicalErrors,PortMalformedPacketErrors,PortDLIDMappingErrors,PortVLMappingErrors,PortInactiveDiscards,PortLoopingErrors,PortNeighborMTUDiscards,Time_since_last_clear_Min,fc_zero_hist,hist0,hist1,hist2,hist3,hist4,hist5,hist6,hist7,hist8,hist9,hist10,hist11,hist12,hist13,hist14,hist15,FW_Version,Chip_Temp,Link_Down,LinkErrorRecoveryCounter,PlrRcvCodes,PlrRcvCodeErr,PlrRcvUncorrectableCode,PlrXmitCodes,PlrXmitRetryCodes,PlrXmitRetryEvents,PlrSyncEvents,link_partner_lid,Cable_PN,Cable_SN,cable_technology,cable_type,cable_length,cable_identifier,vendor_rev,cable_fw_version,rx_power_lane_0,rx_power_lane_1,rx_power_lane_2,rx_power_lane_3,rx_power_lane_4,rx_power_lane_5,rx_power_lane_6,rx_power_lane_7,tx_power_lane_0,tx_power_lane_1,tx_power_lane_2,tx_power_lane_3,tx_power_lane_4,tx_power_lane_5,tx_power_lane_6,tx_power_lane_7,Module_Voltage,Module_Temperature,time_to_link_up_ext_msec,Advanced_Status_Opcode,Status_Message,remote_reason_opcode,PortRcvRemotePhysicalErrors,PortRcvErrors,PortXmitDiscards,PortRcvSwitchRelayErrors,ExcessiveBufferOverrunErrors,LocalLinkIntegrityErrors,PortRcvConstraintErrors,PortXmitConstraintErrors,VL15Dropped,PortXmitWait,PortXmitDataExtended,PortRcvDataExtended,PortXmitPktsExtended,PortRcvPktsExtended,PortUniCastXmitPkts,PortUniCastRcvPkts,PortMultiCastXmitPkts,PortMultiCastRcvPkts,SyncHeaderErrorCounter,rq_num_wrfe,rq_num_lle,sq_num_wrfe,Temp_flags,Vcc_flags,snr_media_lane0,snr_media_lane1,snr_media_lane2,snr_media_lane3,snr_media_lane4,snr_media_lane5,snr_media_lane6,snr_media_lane7,snr_host_lane0,snr_host_lane1,snr_host_lane2,snr_host_lane3,snr_host_lane4,snr_host_lane5,snr_host_lane6,snr_host_lane7,tx_cdr_lol,rx_cdr_lol,tx_los,rx_los,device_hw_rev,sw_revision,sw_serial_number,phy_received_bits,rq_general_error,contain_n_drain_xmit_discards,contain_n_drain_rcv_discards,successful_recovery_events,total_successful_recovery_events,time_in_last_host_logical_recovery,time_in_last_host_serdes_feq_recovery,time_since_last_recovery,last_host_logical_recovery_attempts_count,last_host_serdes_feq_attempts_count,time_between_last_2_recoveries
1759033247466,GPUP17,2,3,22,12,128,1824924150163,MF0;nvos-e2cd00:N5100_LD/U2,0xb0cf0e0300e2cd20,51,0xf92725bb53fb7216,18,0xf92725bb53fb7227,GB100,Active_or_Linkup,LINK UP,ACT,XDR,2x,Int_KP4_FEC_PLR,Other,Unknown,No_link_down_indication,GB100 Nvidia Technologies,29704,1e-10,1.5e-254,1.5e-254,1e-10,1e-11,28851,2617,0,0,0,0,0,0,0,0,0,0,0,13.5445,3,63259122564,22806,4330,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2014.1750,0,0,0,31627483029,0,0,31627737415,0,0,0,20,NA,NA,0,850 nm VCSEL,NA,Backplane,NA,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0C,3342,0,No issue was observed,37,0,0,0,0,0,0,0,0,0,0,175680,175968,610,611,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,,,345420097932000,0,0,0,0,0,0,0,0,0,0,0
1759033247466,GPUP16,2,3,22,12,128,1824924150163,MF0;nvos-e2cd00:N5100_LD/U1,0xb0cf0e0300e2cd00,51,0xf92725bb53fb7216,17,0xf92725bb53fb7226,GB100,Active_or_Linkup,LINK UP,ACT,XDR,2x,Int_KP4_FEC_PLR,Other,Unknown,No_link_down_indication,GB100 Nvidia Technologies,23560,2e-11,1.5e-254,1.5e-254,4e-11,1e-12,7696,189,0,0,0,0,0,0,0,0,0,0,0,13.5403,3,63235917128,5639,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2014.1750,0,0,0,31615870921,0,0,31616255386,0,0,0,19,NA,NA,0,850 nm VCSEL,NA,Backplane,NA,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0C,3638,0,No issue was observed,37,0,0,0,0,0,0,0,0,0,0,177408,177696,616,617,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,,,345293210316600,0,0,0,0,0,0,0,0,0,0,0
1759033247466,GPUP14,2,3,22,12,128,1824924150163,MF0;nvos-e75d00:N5200_LD/U1,0xb0cf0e0300e75d00,51,0xf92725bb53fb7216,15,0xf92725bb53fb7224,GB100,Active_or_Linkup,LINK UP,ACT,XDR,2x,Int_KP4_FEC_PLR,Other,Unknown,No_link_down_indication,GB100 Nvidia Technologies,3079,1e-11,1.5e-254,1.5e-254,2e-11,3e-12,3467,509,0,0,0,0,0,0,0,0,0,0,0,13.5488,3,63272566901,2562,707,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2014.1750,0,0,0,31634195578,0,0,31634531189,0,0,0,2,NA,NA,0,850 nm VCSEL,NA,Backplane,NA,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0C,3169,0,No issue was observed,37,0,0,0,0,0,0,0,0,0,0,175104,175392,608,609,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,,,345493152524520,0,0,0,0,0,0,0,0,0,0,0
1759033247466,GPUP12,2,3,22,12,128,1824924150163,MF0;nvos-e6dbc0:N5100_LD/U1,0xb0cf0e0300e6dbc0,51,0xf92725bb53fb7216,13,0xf92725bb53fb7222,GB100,Active_or_Linkup,LINK UP,ACT,XDR,2x,Int_KP4_FEC_PLR,Other,Unknown,No_link_down_indication,GB100 Nvidia Technologies,35847,2e-10,1.5e-254,1.5e-254,1e-10,3e-10,18079,52115,0,0,0,0,0,0,0,0,0,0,0,13.5488,3,63272294134,42658,13764,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2014.1750,0,0,0,31634087126,0,0,31634599103,0,0,0,17,NA,NA,0,850 nm VCSEL,NA,Backplane,NA,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0C,3168,0,No issue was observed,37,0,0,0,0,0,0,0,0,0,0,174816,175104,607,608,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,,,345491810107080,0,0,0,0,0,0,0,0,0,0,0
1759033247466,GPUP11,2,3,22,12,128,1824924150163,MF0;nvos-e6dc00:N5100_LD/U2,0xb0cf0e0300e6dc20,51,0xf92725bb53fb7216,12,0xf92725bb53fb7221,GB100,Active_or_Linkup,LINK UP,ACT,XDR,2x,Int_KP4_FEC_PLR,Other,Unknown,No_link_down_indication,GB100 Nvidia Technologies,13319,1e-11,1.5e-254,1.5e-254,1e-11,4e-12,3107,739,0,0,0,0,0,0,0,0,0,0,0,13.5445,3,63252744487,2916,465,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2014.1750,0,0,0,31624286449,0,0,31624232517,0,0,0,6,NA,NA,0,850 nm VCSEL,NA,Backplane,NA,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0C,3435,0,No issue was observed,37,0,0,0,0,0,0,0,0,0,0,176544,176832,613,614,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,,,345384710175960,0,0,0,0,0,0,0,0,0,0,0
1759033247466,GPUP10,2,3,22,12,128,1824924150163,MF0;nvos-e6dc00:N5100_LD/U1,0xb0cf0e0300e6dc00,51,0xf92725bb53fb7216,11,0xf92725bb53fb7220,GB100,Active_or_Linkup,LINK UP,ACT,XDR,2x,Int_KP4_FEC_PLR,Other,Unknown,No_link_down_indication,GB100 Nvidia Technologies,7175,3e-11,1.5e-254,1.5e-254,5e-11,5e-12,9236,980,0,0,0,0,0,0,0,0,0,0,0,13.5424,3,63247560696,6716,1750,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2014.1750,0,0,0,31621697737,0,0,31621642836,0,0,0,3,NA,NA,0,850 nm VCSEL,NA,Backplane,NA,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0C,3502,0,No issue was observed,37,0,0,0,0,0,0,0,0,0,0,176544,176832,613,614,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,,,345356365415880,0,0,0,0,0,0,0,0,0,0,0
1759033247466,GPUP8,2,3,22,12,128,1824924150163,MF0;nvos-e6cc40:N5100_LD/U1,0xb0cf0e0300e6cc40,51,0xf92725bb53fb7216,9,0xf92725bb53fb721e,GB100,Active_or_Linkup,LINK UP,ACT,XDR,2x,Int_KP4_FEC_PLR,Other,Unknown,No_link_down_indication,GB100 Nvidia Technologies,15367,1e-11,1.5e-254,1.5e-254,2e-11,1e-11,4229,1925,0,0,0,0,0,0,0,0,0,0,0,13.5488,3,63276598930,4242,956,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2014.1750,0,0,0,31636216428,0,0,31636592997,0,0,0,7,NA,NA,0,850 nm VCSEL,NA,Backplane,NA,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0C,3119,0,No issue was observed,37,0,0,0,0,0,0,0,0,0,0,175104,175392,608,609,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,,,345514760288880,0,0,0,0,0,0,0,0,0,0,0
1759033247466,GPUP7,2,3,22,12,128,1824924150163,MF0;nvos-e6db80:N5100_LD/U2,0xb0cf0e0300e6dba0,51,0xf92725bb53fb7216,8,0xf92725bb53fb721d,GB100,Active_or_Linkup,LINK UP,ACT,XDR,2x,Int_KP4_FEC_PLR,Other,Unknown,No_link_down_indication,GB100 Nvidia Technologies,31751,3e-11,1.5e-254,1.5e-254,3e-11,3e-11,5544,5319,0,0,0,0,0,0,0,0,0,0,0,13.5509,3,63284131394,7309,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2014.1750,0,0,0,31639985174,0,0,31640200889,0,0,0,15,NA,NA,0,850 nm VCSEL,NA,Backplane,NA,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0C,3026,0,No issue was observed,37,0,0,0,0,0,0,0,0,0,0,178848,179136,621,622,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,,,345555842541000,0,0,0,0,0,0,0,0,0,0,0
1759033247466,GPUP4,2,3,22,12,128,1824924150163,MF0;nvos-e6cd40:N5100_LD/U1,0xb0cf0e0300e6cd40,51,0xf92725bb53fb7216,5,0xf92725bb53fb721a,GB100,Active_or_Linkup,LINK UP,ACT,XDR,2x,Int_KP4_FEC_PLR,Other,Unknown,No_link_down_indication,GB100 Nvidia Technologies,17415,2e-11,1.5e-254,1.5e-254,1e-11,2e-11,3365,4837,0,0,0,0,0,0,0,0,0,0,0,13.5467,3,63267438399,6345,928,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2014.1750,0,0,0,31631639330,0,0,31631815883,0,0,0,8,NA,NA,0,850 nm VCSEL,NA,Backplane,NA,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0C,3243,0,No issue was observed,37,0,0,0,0,0,0,0,0,0,0,175680,175968,610,611,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,,,345464491968960,0,0,0,0,0,0,0,0,0,0,0
1759033247466,GPUP3,2,3,22,12,128,1824924150163,MF0;nvos-e6e480:N5100_LD/U2,0xb0cf0e0300e6e4a0,51,0xf92725bb53fb7216,4,0xf92725bb53fb7219,GB100,Active_or_Linkup,LINK UP,ACT,XDR,2x,Int_KP4_FEC_PLR,Other,Unknown,No_link_down_indication,GB100 Nvidia Technologies,33799,4e-11,1.5e-254,1.5e-254,4e-11,5e-11,7623,8486,0,0,0,0,0,0,0,0,0,0,0,13.5445,3,63254049706,10623,2743,0,0,0,0,0,0,0,0,0,0,0,0,0,36.2014.1750,0,0,0,31624948578,0,0,31625345460,0,0,0,16,NA,NA,0,850 nm VCSEL,NA,Backplane,NA,N/A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0C,3410,0,No issue was observed,37,0,0,0,0,0,0,0,0,0,0,177120,177408,615,616,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,,,345391357802400,0,0,0,0,0,0,0,0,0,0,0
